UNX300AUS	-33.9177667	151.2318739	87.07
URAL00RUS	56.838275	60.6148583	279.96
URUM00CHN	43.80795	87.6006722	858.9
USN700USA	38.9205661	-77.0662766	58.924
USN800USA	38.9205661	-77.0662766	58.924
USN900USA	38.9205661	-77.0662766	58.924
USNO00USA	38.9189639	-77.066225	48.9
USUD00JPN	36.1331103	138.3620436	1508.6193
UTQI00USA	71.3227556	-156.6150167	12.1
UZHL00UKR	48.632	22.2976	232
VACS00MUS	-20.2970911	57.4970366	420.4
VALD00CAN	48.0970583	-77.5641667	312.8
VILL00ESP	40.4435917	-3.9519806	647.4
VIS000SWE	57.6538667	18.3673111	79.8
VNDP00USA	34.5563111	-120.61645	-11.5
VOIM00MDG	-21.9063	46.7932722	1163.3
WAB200CHE	46.92375	7.4642556	611.21
WARK00NZL	-36.4344111	174.6627806	111.3
WARN00DEU	54.1697861	12.101425	50.8
WDC500USA	38.9205639	-77.0663167	59
WDC600USA	38.9205639	-77.0663167	59
WES200USA	42.6133361	-71.4933278	85
WGTN00NZL	-41.3234564	174.8058931	26.06
WHC100USA	33.9798861	-118.0311694	94.25
WHIT00CAN	60.7505	-135.2221	1427
WIDC00USA	33.9347583	-116.3917806	445.04
WILL00CAN	52.2369	-122.1678	1096
WIND00NAM	-22.5749194	17.0894306	1734.7
WLSN00USA	34.2261222	-118.0559139	1705.26
WROC00POL	51.1132639	17.0620278	180.3
WSRT00NLD	52.9146	6.6045	86
WTZ300DEU	49.1447778	12.8786389	663.4
WTZA00DEU	49.144225	12.8789	665.9
WTZR00DEU	49.1441972	12.8789083	666
WTZS00DEU	49.1447861	12.878625	663.4
WTZZ00DEU	49.1442139	12.8789056	665.9
WUH200CHN	30.5317	114.3573	25.8
WUHN00CHN	30.5316528	114.3572611	28.2
XMIS00AUS	-10.4499694	105.6884944	261.6
YAKT00RUS	62.0309611	129.6803	103.37
YAR200AUS	-29.0465611	115.3469722	241.3
YAR300AUS	-29.0465	115.3471472	242.7
YARR00AUS	-29.0465944	115.3469694	241.4
YEBE00ESP	40.5248972	-3.0886306	972.8
YEL200CAN	62.4813211	-114.4808464	181.008
YELL00CAN	62.4809	-114.4807	181
YIBL00OMN	22.1864583	56.1123333	95.1
YKRO00CIV	6.8705603	-5.240093	270
YONS00KOR	37.5411222	127.0013444	96.849
YSSK00RUS	47.0297361	142.7167194	91.2887
ZAMB00ZMB	-15.4255408	28.3110124	1324.9144
ZECK00RUS	43.7883917	41.5650639	1166.8
ZIM200CHE	46.8770917	7.4650278	956.5
ZIM300CHE	46.8770917	7.4650278	956.5
ZIMM00CHE	46.8770944	7.4652722	956.4
ZWE200RUS	55.7	36.76	272
